nombre;estado;localidad;altitud_min;altitud_max;coleccion;FechaColeccion;herbario;latitud;longitud;cita_corta
Zygodon reinwardtii;1;Cerro de La Neblina, summit camp XII, 2 Km SW of Pico Phelps. 17,5 Km ESE of Base camp;;;Buck, W. 13059;1985-02-26;VEN;;;Morales & García 2006
Zygodon reinwardtii;1;Cerro de La Neblina, 2,28 Km NE de Pico Phelps;2085;2100;Buck, W. 12679;1985-01-23;VEN;;;Morales & García 2006
Zygodon reinwardtii;5;Auyan-tepui. Río Churún;;;Steyermark, J. 94007, 94005, 94004, 94003, 94011;1964-05-16;VEN;;;Morales & García 2006
Zygodon reinwardtii;5;Auyan-tepui. Río Churún;;;Steyermark, J. 93734;1964-05-11;VEN;;;Morales & García 2006
Zygodon reinwardtii;5;Auyan-tepui, Quebrada in central E section of NW arm;1800;;Prance, G. & Huber, O. 28276;1983-08-28;VEN;;;Morales & García 2006
Zygodon reinwardtii;5;Macizo de Chimantá. Apacará- tepui, sector N del Macizo;2200;;Steyermark, J., Huber, O. & Carreño, V. 128387;1983-01-30;VEN;;;Morales & García 2006
Zygodon reinwardtii;5;Macizo de Chimantá. Sector centro-noreste del Chimantá Tepui. Caño Chimantá;2000;;Steyermark, J. , Huber, O. & Carreño, V. 128053, 128052-A;1983-01-26;VEN;;;Morales & García 2006
Zygodon reinwardtii;10;Colonia Tovar, Carayaca;2300;;Steyermark, J. 91702;1963-10-17;VEN;;;Morales & García 2006
Zygodon reinwardtii;15;Parque Nacional Sierra Nevada, 2 Km of S of Mérida;2550;2650;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 11478;1995-08-01;VEN;;;Morales & García 2006
Zygodon reinwardtii;15;Parque Nacional Sierra Nevada, 2 Km of S of Mérida;2550;2650;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 11225;1995-07-12;VEN;;;Morales & García 2006
Zygodon reinwardtii;15;Parque Nacional Sierra Nevada, 2 Km of S of Mérida;2550;2650;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 11473-A;1995-07-25;VEN;;;Morales & García 2006
Zygodon reinwardtii;15;Parque Nacional Sierra Nevada, 2 Km of S of Mérida;2550;2650;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 10684;1995-08-22;VEN;;;Morales & García 2006
Zygodon reinwardtii;15;Parque Nacional Sierra Nevada, 2 Km of S of Mérida;2550;2650;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 10666-A, 10782-A, 10662;1995-08-05;VEN;;;Morales & García 2006
Zygodon reinwardtii;21;Páramo de Tamá;2750;2950;Steyermark, J., G.C.K. & E. Dunsterville 98604;1967-05-20;VEN;;;Morales & García 2006
Zygodon reinwardtii;21;Páramo de Tamá;2750;2950;Steyermark, J., G.C.K. & E. Dunsterville 98486;1967-05-18;VEN;;;Morales & García 2006
Zygodon setulosus;15;Arriba de Pico El Águila;;;Griffin et al. 1296;;FLAS;;;Griffin III 1975
Zygodon setulosus;15;Sierra de Santo Domingo. Páramo de Mucubají sobre la Laguna Negra;3700;;Griffin, D., López, M. & Ruiz, L. 17518;1972-07-01;VEN;;;Morales & García 2006
Zygodon sordidus;;Sin localidad;;;;;;;;Churchill et al. 2000
Zygodon sordidus;;;;;;;;;;Tropicos.org (ANBRY)
Zygodon stenocarpus;15;;;;;;;;;
Zygodon venezuelensis;15;Sierra de Santo Domingo, Páramo de Mucubají arriba de Laguna Grande;;;;;;;;
Zygodon venezuelensis;;Sin localidad;;;;;;;;Churchill et al. 2000
Mniomalia viridis;1;;;;;;;;;
Mniomalia viridis;1;Río Mawarinuma. Cañon Grande, campamento base de La Neblina;;;Buck, W. 11475, 12868;1985-02-01;VEN;;;Morales & García 2006
Phyllodrepanium falcifolium;5;Proximidad al Río Surukúm y Peray Tepuy;;;;;MO;04°40'N;061°23'W;Tropicos.org
Phyllodrepanium falcifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Phyllogonium fulgens;4;Colonia Tovar;;;;;;;;
Phyllogonium fulgens;;Sin localidad;;;;;;;;Churchill et al. 2000
Phyllogonium fulgens;25;Entre San José de Los Altos y Topochalito;;;;;;;;
Phyllogonium fulgens;22;;;;;;;;;
Phyllogonium fulgens;15;;;;Moritz 178;;;;;Pittier 1936
Phyllogonium fulgens;5;Auyan-tepui. Macizo de Jaua;;;;;;;;
Phyllogonium fulgens;4;Parque Nacional Henri Pittier, Rancho Grande;;;Agostini, G. & Cobo, T. 193, 194;1963-09-01;VEN;;;Morales & García 2006
Phyllogonium fulgens;4;Parque Nacional Henri Pittier, Rancho Grande;;;Vareschi, V. 14;1950-06-23;VEN;;;Morales & García 2006
Phyllogonium fulgens;4;Rancho Grande. Portachuelo;;;Mägdefrau, K. 38;1957-12-28;VEN;;;Morales & García 2006
Phyllogonium fulgens;4;Rancho Grande. Portachuelo;;;Mägdefrau, K. 431;1958-02-27;VEN;;;Morales & García 2006
Phyllogonium fulgens;4;Rancho Grande. Portachuelo;;;Vareschi, V. 17;1950-06-23;VEN;;;Morales & García 2006
Phyllogonium fulgens;4;Rancho Grande. Pico Periquito;1400;;Mägdefrau, K. 373, 315;1958-02-24;VEN;;;Morales & García 2006
Phyllogonium fulgens;4;Choroní;;;Mägdefrau, K. 478;1958-02-28;VEN;;;Morales & García 2006
Phyllogonium fulgens;5;Meseta del Jaua. Cerro Jaua, cumbre de la porción Central- Occidental de la Meseta, Río Kanarakuni;1922;2100;Steyermark, J. 98099;1967-03-22;VEN;;;Morales & García 2006
Phyllogonium fulgens;5;Auyan-tepui. Macizo de Jaua;1000;1480;Steyermark, J. 94156;1964-05-18;VEN;;;Morales & García 2006
Phyllogonium fulgens;5;Cerro Venamo. Río Venamo, parte SO;900;1000;Steyermark, J., G.C.K. & E. Dunsterville 92858;1964-01-08;VEN;;;Morales & García 2006
Phyllogonium fulgens;7;Río San Gián, al E de los Tanques al S de Borburata;750;1100;Steyermark, J. & Steyermark, C. 95394;1966-03-31;VEN;;;Morales & García 2006
Phyllogonium fulgens;14;Río Tocuyo, 15-18 Km al S de Humocaro;;;Steyermark, J. & Nehlin, S. 109939;1974-06-01;VEN;;;Morales & García 2006
Phyllogonium fulgens;14;Terepaima y Cabudare, mirando al NO;;;Steyermark, J., Delascio, F., F.C.K. & E. Dunsterville 103413;1970-08-05;VEN;;;Morales & García 2006
Phyllogonium fulgens;14;Fila de Terepaima, entre el Alto de Chuparral y la Loma Redonda, 21-23 Km al S de Cabudare;;;Steyermark, J., Delascio, F., F.C.K. & E. Dunsterville 103414;1979-08-04;VEN;;;Morales & García 2006
Phyllogonium fulgens;15;La Carbonera;2000;;Vareschi, V. 5868;1957-01-13;VEN;;;Morales & García 2006
Phyllogonium fulgens;15;Berwald am Mucuy oberhalb Tabay;2600;;Mägdefrau, K. 1577;1967-04-14;VEN;;;Morales & García 2006
Phyllogonium fulgens;21;Entre Michelena y Boca de Monte, al O de Zumbador;;;Steyermark, J. & Rabe, M. 96825, 96757;1966-08-28;VEN;;;Morales & García 2006
Phyllogonium fulgens;21;Río Quinimarí, Peña de Pata de Judío;2400;;Steyermark, J., G.C.K. & E. Dunsterville 100640;1968-01-10;VEN;;;Morales & García 2006
Phyllogonium fulgens;21;Cerro San Isidro;2300;2500;Davidse, G. & González, A. 22153A;1982-11-13;VEN;;;Morales & García 2006
Phyllogonium fulgens;22;Arriba de Escuque, entre Escuque y la Mesa de San Pedro;;;Steyermark, J. 104701;1971-02-20;VEN;;;Morales & García 2006
Phyllogonium fulgens;23;Sierra de Aroa, Cerro Negro, río Cocorotico;1150;1350;Steyermark, J. & Wessels- Boer, G. 100446;1967-11-14;VEN;;;Morales & García 2006
Phyllogonium fulgens;23;El Amparo hacia Candelaria, 7-10 Km al N de Salom;1100;1300;Steyermark, J., Carreño, V. & Diederichs, E. 106718;1972-12-27;VEN;;;Morales & García 2006
Phyllogonium fulgens;25;Entre el Campamento San José de los Altos y Topochalito;2200;2400;Griffin, D. 73, 66, 41, 7, 78, 73;1975-07-07;VEN;;;Morales & García 2006
Phyllogonium viride;17;;;;;;;;;
Phyllogonium viride;;Sin localidad;;;;;;;;Churchill et al. 2000
Phyllogonium viride;20;;;;;;;;;
Phyllogonium viride;5;;;;;;;;;
Phyllogonium viscosum;15;El valle;;;;;;;;
Phyllogonium viscosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Phyllogonium viscosum;4;Colonia Tovar;;;;;;;;
Phyllogonium viscosum;5;Macizo de Jaua, Auyan tepui;;;;;;;;
Phyllogonium viscosum;;;;;Fendler 116;;;;;Pittier 1936
Phyllogonium viscosum;4;Rancho Grande. Pico Periquito;1400;;Mägdefrau, K. 310;1958-02-24;VEN;;;Morales & García 2006
Phyllogonium viscosum;4;Choroní;;;Mägdefrau, K. 462;1958-02-28;VEN;;;Morales & García 2006
Phyllogonium viscosum;5;Meseta de Jaua. Cerro Jaua, porción SO, Río Marajano;1750;1800;Steyermark, J., Carreño, V.  & Brewer, Ch. 109525;1974-02-22;VEN;;;Morales & García 2006
Phyllogonium viscosum;5;Auyan-tepui. Cumbre de la parte SE del brazo NO;1800;;Steyermark, J. 93635;1964-05-10;VEN;;;Morales & García 2006
Phyllogonium viscosum;10;Entre Portachuelo, Peñita y Carayaca, entre Colonia Tovar- Junquito;1300;1500;Steyermark, J. 94436;1965-10-12;VEN;;;Morales & García 2006
Phyllogonium viscosum;15;Mucuy. Tabay;;;Mägdefrau, K. 1577;1967-04-14;VEN;;;Morales & García 2006
Phyllogonium viscosum;15;Mesa al N de Mérida;;;Vareschi, V. & Lasser, T. s/n ;1951-04-28;VEN;;;Morales & García 2006
Phyllogonium viscosum;15;Río Capaz, arriba de la Azulita;2100;2400;Steyermark, J. & Rabe, M. 97078;1966-09-01;VEN;;;Morales & García 2006
Phyllogonium viscosum;15;El Valle entre San Javier y la Sierra de La Culata;;;Griffin, D., López, M. & Ruiz, L. 17477;1972-07-01;VEN;;;Morales & García 2006
Phyllogonium viscosum;15;Cerro de las flores;2300;;Mägdefrau, K. 598;1958-03-31;VEN;;;Morales & García 2006
Phyllogonium viscosum;15;Río Capaz, arriba de la Azulita;;;Steyermark, J. & Rabe, M. 97085;1966-09-01;VEN;;;Morales & García 2006
Phyllogonium viscosum;19;15 Km al E de Chabasquén, 67 Km al NNO de Guanare;1450;1520;Steyermark, J., Liesner, R. & Stergios, B. 126706;1966-10-29;VEN;;;Morales & García 2006
Phyllogonium viscosum;21;Quebrada Agua Blanca, cerca de la Rochela, a lo largo de la autopista Delicias-Rubio;1850;2000;Davidse, G. & González, A. 22376;1982-11-01;VEN;;;Morales & García 2006
Phyllogonium viscosum;21;Entre Michelena y Boca de Monte, al O del Zumbador;2000;2400;Steyermark, J. & Rabe, M. 96826;1966-08-28;VEN;;;Morales & García 2006
Phyllogonium viscosum;23;El Amparo hacia Candelaria, 7 Km al N de Salom;1220;1250;Steyermark, J. 106249;1972-06-17;VEN;;;Morales & García 2006
Actinodontium integrifolium;1;Sierra Parima, Ri?o Orinoco;1300;;Steyermark, J. 105946 ;1972-05-18;VEN, MO;;;"Morales & García 2006; Tropicos.org"
Actinodontium integrifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Actinodontium integrifolium;5;Cerro Venamo, Ri?o Venamo;950;1000;Steyermark, J., G.C.K. & E. Dunsterville 92957 ;1964-01-10;VEN, MO;;;"Morales & García 2006; Tropicos.org"
Actinodontium integrifolium;5;Entre Km. 119 y 123 al Sur de El Dorado;;;;;;;;
Actinodontium sprucei;5;;;;;;;;;
Actinodontium sprucei;4;Parquen Nacional Henri Pittier, cerca de la estación Biológica;;;Rodríguez, G. 410;1955-04-01;VEN;;;Morales & García 2006
Brymela acuminata;12;;;;;;;;;
Brymela obtusifolia;;Sin localidad;;;;;;;;Churchill et al. 2000
Brymela obtusifolia;;;;;;;;;;Tropicos.org (ANBRY)
Brymela parkeriana;1;;;;;;;;;
Brymela parkeriana;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostella belangeriana;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostella belangeriana;;;;;;;;;;Tropicos.org (ANBRY)
Callicostella bernoullii;7;Río San Gián, arriba de Los Tanques y la Toma;;;Steyermark, J. & Steyermark, C. 95260;1966-03-29;VEN;;;Morales & García 2006
Callicostella bernoullii;20;Cerro de Río Arriba, Cerro de Humo, Río Santa Isabel;600;700;Steyermark, J. & Rabe, M. 96174a;1966-08-09;VEN;;;Morales & García 2006
Callicostella ciliata;12;;;;;;;;;
Callicostella depressa;16;;;;;;;;;
Callicostella depressa;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostella depressa;21;;;;;;;;;
Callicostella depressa;3;Reserva Forestal de San Camilo: Cerro Nulita, Río Nulita;280;;Steyermark, J., Bunting, G. & Blanco, C. 101815;1968-04-03;VEN;;;Morales & García 2006
Callicostella depressa;7;Entre los Tanques y la Toma, Río San Gián, arriba de la Planta Eléctrica, al S de Borburata;750;;Steyermark, J. & Steyermark, C. 95594;1966-03-27;VEN;;;Morales & García 2006
Callicostella depressa;10;Entre Portachuelo y Peñita, Río Chichiriviche, entre Geremba y Hacienda El Limón;1300;1500;Steyermark, J. 97589;1966-11-11;VEN;;;Morales & García 2006
Callicostella depressa;23;Cerro La Chapa, al N de Nirgua;;;Steyermark, J. & Bunting, G. 97732;1967-03-11;VEN;;;Morales & García 2006
Callicostella depressa;23;Quebrada Amparo. El Amparo hacia Candelaria, 7- 9 Km N de Salom;1220;1250;Steyermark, J. & Carreño, V. 111167;1974-11-30;VEN, MERF;;;"Morales & García 2006; León et al. 2012"
Callicostella depressa;23;Quebrada Amparo. El Amparo hacia Candelaria, 7- 9 Km N de Salom;1220;1250;Steyermark, J. & Carreño, V. 106239;1972-06-17;VEN;;;Morales & García 2006
Callicostella depressa;25;Sierra de Perijá, a lo largo de la trocha hacia Topochalito;2000;2400;Griffin, D. 204;1975-07-07;VEN;;;Morales & García 2006
Callicostella galipanoana;10;Galipán;;;;;;;;Pittier 1936
Callicostella galipanoana;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostella galipanoana;4;Portachuelo, entre Maracay y Ocumare;1100;;Pittier, H. 11402;1924-01-20;VEN;;;Morales & García 2006
Callicostella galipanoana;4;Selva de Mucui;3000;;Vareschi, V. & Pannie 1141;1952-05-22;VEN;;;Morales & García 2006
Callicostella guatemalensis;;;;;;;;;;
Callicostella mexicana;21;Río Frío. Al O de el Piñal;250;;Steyermark, J. & Rabe, M. 96708;1966-08-26;VEN;;;Morales & García 2006
Callicostella microcarpa;;Sin localidad;;;;;;;;
Callicostella microcarpa;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostella oerstediana;1;;;;;;;;;
Callicostella pallida;1;;;;;;;;;
Callicostella pallida;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostella pallida;5;Monte Roraima, Quebrada de O-Paru-Ma, entre Santa Teresita de Kavanayen y Río Pacairao;;;;;;;;
Callicostella pallida;17;Cerca de Jusepín;;;;;;;;
Callicostella pallida;10;;;;;;;;;
Callicostella pallida;25;"San José de Los Altos, Cuenca del río Socuy y el bosque nublado llamado ""el páramo"" arriba de la ""gran sabana"", Riberas del río de Lora";;;;;;;;
Callicostella pallida;25;Riberas del río Lora;;;Pittier 10964 a, 10969;;;;;Pittier 1936
Callicostella pallida;1;Sierra Parima. Vecindades de Simarawochi, Río Matacuni;795;830;Steyermark, J. 107121, 107122;1973-04-18;VEN;;;Morales & García 2006
Callicostella pallida;1;La Esmeralda, Río Surumoni;120;;Glowka, B. 200397/10, 010397/54;1997-03-01;VEN;;;Morales & García 2006
Callicostella pallida;1;Cañon Grande;140;;Buck, W. 12750, 12975;1985-02-01;VEN;;;Morales & García 2006
Callicostella pallida;5;E de Parai-tepui;910;;Steyermark, J. 110416;1975-01-03;VEN;;;Morales & García 2006
Callicostella pallida;17;Alrededores de Maturín;60;;Medina, E. s/n;1954-01-01;VEN;;;Morales & García 2006
Callicostella pallida;20;Península de Paria. Cerro de Río Arriba, al O de Cerro de Humo, Río Santa Isabel, arriba de Santa Isabel;600;700;Steyermark, J. & Rabe, M. 96239;09/081996;VEN;;;Morales & García 2006
Callicostella rivularis;;Sin localidad;;;;;;;;
Callicostella rufescens;3;Reserva Forestal San Camilo. Cerro Nulita, Ri?o Nulita;280;;Steyermark, J., Bunting, G. & Blanco, C. 101810 ;1968-04-03;VEN;;;Morales & García 2006
Callicostella rufescens;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostella scabriseta;17;Caripe;;;Moritz;;;;;Pittier 1936
Callicostella scabriseta;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostellopsis meridiensis;15;;3400;;Dana G. Griffin, III & Manuel López-Figueiras PV-898 ;1985-02-19;MO;"08°47'00""N";"070°41'00""W";Tropicos.org
Callicostellopsis meridiensis;;Sin localidad;;;;;;;;Churchill et al. 2000
Callicostellopsis meridiensis;15;;3400;;Dana G. Griffin, III & et al. 1297-A ;;MO;"08°47'00""N";"070°48'00""W";Tropicos.org
Callicostellopsis meridiensis;15;;4100;;Alfons Schäfer-Verwimp & Inge Verwimp 12297 ;1990-01-19;MO;"08°32'00""N";"071°03'00""W";Tropicos.org
Crossomitrium epiphyllum;4;;;;;;;;;
Crossomitrium epiphyllum;;Sin localidad;;;;;;;;Churchill et al. 2000
Crossomitrium goebelii;;Sin localidad;;;;;;;;Churchill et al. 2000
Crossomitrium patrisiae;5;;;;;;;;;
Crossomitrium patrisiae;;Sin localidad;;;;;;;;Churchill et al. 2000
Crossomitrium patrisiae;12;;;;;;;;;
Crossomitrium patrisiae;1;Río Mawarinuma. Canón Grande;140;;Buck, W. 11272, 11243, 11206, 12569, 12870;1985-02-01;VEN;;;Morales & García 2006
Crossomitrium patrisiae;1;Casiquiare, Piedra Caribe;118;;Mägdefrau, K. 221;1958-01-29;VEN;;;Morales & García 2006
Crossomitrium patrisiae;5;San Martín de Turumba, SO de Tumeremo. Río Cuyuní;;;Delascio, F., Haiak, G., López, R., Garofalo, B. & Martinéz, I. 7974;1979-08-01;VEN;;;Morales & García 2006
Crossomitrium phragmidiaceum;;Sin localidad;;;;;;;;Churchill et al. 2000
Crossomitrium sintenisii;18;;;;;;;;;
Crossomitrium sintenisii;;Sin localidad;;;;;;;;Churchill et al. 2000
Crossomitrium tenellum;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon albicans;2;A lo largo del Río Zumbador;;;;;;;;
Cyclodictyon albicans;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon albicans;10;;;;;;;;;
Cyclodictyon albicans;25;"San José de Los Altos, Cuenca del Río Socuy y el bosque nublado llamado ""el Páramo"" arriba de la ""gran sabana""";;;;;;;;
Cyclodictyon albicans;2;Río Zumbador, cerca de la base de Piedra Blanca, NE de Bergatín;800;1000;Steyermark, J. 61285;1945-03-01;VEN;;;Morales & García 2006
Cyclodictyon albicans;10;Portachuelo and Peñita and Carayaca, junction of Junquito- Colonia Tovar;1300;1500;Steyermark, J. 91467, 94793, 94794;1966-02-12;VEN;;;Morales & García 2006
Cyclodictyon albicans;20;Península de Paria. Cerro de Humo, entre la laguna y Roma NO de Irapa;800;1000;Steyermark, J. 95123, 95126, 95121, 95124;1966-03-05;VEN;;;Morales & García 2006
Cyclodictyon albicans;21;Páramo de Tamá;2475;2550;Steyermark, J,. G.C.K. & E. Dunsterville 948411;1967-05-18;VEN;;;Morales & García 2006
Cyclodictyon albicans;25;Valle del Río Socuy;2400;2800;Griffin, D. 330;1975-07-07;VEN;;;Morales & García 2006
Cyclodictyon albicans;25;Sierra de Perijá;1600;;Griffin, D. 245;1975-07-07;VEN;;;Morales & García 2006
Cyclodictyon albicans;25;Quebrada del Río Omira-kúna (Tumuriasa);1440;1460;Steyermark, J., G.C.K. & E. Dunsterville 105569;1972-03-22;VEN;;;Morales & García 2006
Cyclodictyon amnigenum;4;;;;;;;;;
Cyclodictyon amnigenum;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon cuspidatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon cuspidatum;;;;;;;;;;Tropicos.org (ANBRY)
Cyclodictyon fendleri;;Sin localidad;;;Fendler 138, tipo;;;;;Pittier 1936
Cyclodictyon fendleri;15;Tabay;1800;;Gehriger 604;1930-10-01;VEN;;;"Pittier 1936; Morales & García 2006"
Cyclodictyon fendleri;10;Portachuelo y Peñita, Río Chichiriviche, entre Geremba y Hacienda El Limón;1300;1500;Steyermark, J. 97585;1966-11-11;VEN;;;Morales & García 2006
Cyclodictyon jagianum;15;Jají;;;Moritz;;;;;Pittier 1936
Cyclodictyon jagianum;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon nivale;;Sin localidad;;;;;;;;Pittier 1936
Cyclodictyon nivale;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon nivale;15;;;;;;;;;
Cyclodictyon roridum;15;Sudoeste de Canaguá;;;;;;;;
Cyclodictyon roridum;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon roridum;25;San José de Los Altos;;;;;;;;
Cyclodictyon roridum;15;Río SO de Canaguá;1950;1980;Steyermark, J. 56404;1944-05-09;VEN;;;Morales & García 2006
Cyclodictyon roridum;25;Sierra de Perijá, cañada sombría con riachuelo;1600;;Griffin, D. 200;1975-07-07;VEN;;;Morales & García 2006
Cyclodictyon rubrisetum;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon rubrisetum;;;;;;;;;;Tropicos.org (ANBRY)
Cyclodictyon varians;4;;;;;;;;;
Cyclodictyon varians;;Sin localidad;;;;;;;;Churchill et al. 2000
Cyclodictyon varians;7;;;;;;;;;
Cyclodictyon varians;17;;;;;;;;;
Cyclodictyon varians;16;;;;;;;;;
Cyclodictyon varians;7;Los Tanques y la Toma, Río Gián, arriba de la planta eléctrica, al S de Borburata;750;;Steyermark, J. & Steyermark, C. 95523;1966-03-27;VEN;;;Morales & García 2006
Hemiragis aurea;18;Isla de Margarita;;;;;;;;
Hemiragis aurea;12;Península de Paraguaná, Cerro Santa Ana;;;;;;;;
Hemiragis aurea;12;Cerro Santa Ana;800;;Steyermark, J. & Braun, A. 94546;1966-01-24;VEN;;;Morales & García 2006
Hookeriopsis ptari-tepuiensis;5;;;;;;;;;
Hookeriopsis ptari-tepuiensis;;Sin localidad;;;;;;;;Churchill et al. 2000
Hookeriopsis ptari-tepuiensis;5;;;;;;;;;
Hookeriopsis ptari-tepuiensis;;Sin localidad;;;;;;;;Churchill et al. 2000
Hookeriopsis ptari-tepuiensis;5;Cerro Venamo, parte SO, Río Venamo;950;1000;Steyermark, J., G.C.K. & E. Dunsterville 92956;1964-01-10;VEN;;;Morales & García 2006
Hookeriopsis ptari-tepuiensis;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnella diversifolia;5;Roraima, Cerro Venamo, Auyan-tepui;;;;;;;;
Hypnella diversifolia;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnella diversifolia;20;Península de Paria, Cerro de Humo, Entre la Laguana y Roma, NE de Irapa;;;;;;;;
Hypnella diversifolia;22;Boconó;;;;;;;;
Hypnella diversifolia;1;Alto Orinoco, Cerro Duida;2100;;H.H. Tate 508;;;;;Pittier 1936
Hypnella diversifolia;1;Cerro de La Neblina, summit camp XI, 6,25 Km NNE of Pico Phelps (Neblina);1400;1500;Halling, E. 4339;1985-02-26;VEN;;;Morales & García 2006
Hypnella diversifolia;1;Cerro La Neblina, 2 Km al SO del Pico Phelps, 17,5 Km al E-SE del campamento base;1950;;Buck, W. 13027;1985-02-26;VEN;;;Morales & García 2006
Hypnella diversifolia;1;Cerro La Neblinas, 2,8 Km NE of Pico Phelps;2085;2100;Buck, W. 12650;1985-01-29;VEN;;;Morales & García 2006
Hypnella diversifolia;5;Auyan-tepui;2150;2200;Steyermark, J. 94063;1964-05-17;VEN;;;Morales & García 2006
Hypnella diversifolia;5;Cerro Venamo. Río Venamo;;;Steyermark, J., G.C.K. & E. Dunsterville 92339;1963-12-29;VEN;;;Morales & García 2006
Hypnella diversifolia;5;Meseta del Jaua. Cerro Jaua. Cumbre de la porción Central- Occidental de la Meseta;1922;2100;Steyermark, J: 98154;1967-03-22;VEN;;;Morales & García 2006
Hypnella diversifolia;5;Meseta del Jaua. Cerro Sarisariñama, cumbre porción NE;1400;;Steyermark, J., Carreño, V. & Brewer-Carias, Ch 109230;1974-02-18;VEN;;;Morales & García 2006
Hypnella diversifolia;5;Meseta del Jaua. Cerro Sarisariñama, cumbre porción NE;1400;;Steyermark, J., Carreño, V. & Brewer-Carias, Ch 94930;1966-03-02;VEN;;;Morales & García 2006
Hypnella diversifolia;20;Península de Paria. Cerro Humo, NO de Irapa, entre Roma y Santa Isabel;1273;;Steyermark, J. 94935;1966-03-02;VEN;;;Morales & García 2006
Hypnella guayanensis;5;Cerro Venamo parte sur-oeste;;;;;;;;
Hypnella guayanensis;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnella leptorrhyncha;;;;;Fendler 130;;;;;Pittier 1936
Hypnella leptorrhyncha;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnella leptorrhyncha;4;Colonia Tovar;;;;;;;;
Hypnella leptorrhyncha;5;Cerro Venamo;;;;;;;;
Hypnella leptorrhyncha;10;Caracas;;;Moritz 47 pp.;;;;;Pittier 1936
Hypnella leptorrhyncha;20;Península de Paria, cerca de Cerro Humo;;;;;;;;
Hypnella leptorrhyncha;20;Península de Paria. Cerro Humo, entre la Laguna y Roma, al NO de Irapa;800;1000;Steyermark, J. 95117, 95118;1966-03-05;VEN;;;Morales & García 2006
Hypnella leptorrhyncha;20;Cerro Humo, hacia La Roma e Irapa, entre la cumbre y la Laguna, NE de Irapa;1060;1273;Steyermark, J. 94987;1966-03-03;VEN;;;Morales & García 2006
Hypnella leptorrhyncha;23;Cerro la Chapa, al N de Nirgua;1200;1400;Steyermark, J., Bunting, G. & Wessels, G. 100260;1967-11-09;VEN;;;Morales & García 2006
Hypnella pallescens;1;Cerca de La Esmeralda, Río Negro;;;;;;;;Pittier 1936
Hypnella pallescens;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnella pallescens;1;Río Negro Selvas húmedas de San Carlos;;;Spruce;;;;;Pittier 1936
Hypnella pallescens;5;Auyan-tepui, Orinoco cerca Esmeraldam, Chimantá, Tirepou-tepui, Río Essequibo;;;;;;;;
Hypnella pallescens;1;Río Mawarinuma, Caño Grande;140;;Buck, W. 12722, 11092;1984-02-01;VEN;;;Morales & García 2006
Hypnella pallescens;1;San Carlos de Río Negro, 20 Km de la confluencia del Río Negro y el Brazo de Casiquiare;119;;Delascio, F., Christenson, G. & Broome, C. 9450;1981-03-21;VEN;;;Morales & García 2006
Hypnella pallescens;5;Auyan-tepui. Cumbre de parte central del brazo NO;1800;;Steyermark, J. 93550, 93535;1964-05-07;VEN;;;Morales & García 2006
Hypnella pallescens;5;Cerro Venamo, Río Venamo;950;;Steyermark, J., G.C.K. & E. Dunsterville 92227, 92240, 92252;1963-12-27;VEN;;;Morales & García 2006
Hypnella pallescens;5;Cerro Venamo, Río Venamo;950;;Steyermark, J., G.C.K. & E. Dunsterville 92950;1964-01-10;VEN;;;Morales & García 2006
Hypnella pallescens;5;Sierra Pakaraima. Río Paragua;1400;;Steyermark, J. 107373;1973-05-04;VEN;;;Morales & García 2006
Hypnella pilifera;5;Roraima;;;;;;;;
Hypnella pilifera;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnella pilifera;22;Escuque, La Mesa de San Pedro;;;;;;;;
Hypnella pilifera;15;Bosque de la Carbonera;;;;;;;;
