nombre;estado;localidad;altitud_min;altitud_max;coleccion;FechaColeccion;herbario;latitud;longitud;cita_corta
Groutiella apiculata;12;Sierra de San Luis, entre Curimagua y la bifurcación del camino al Hotel Parador;1200;1400;Steyermark, J. 99075;1967-07-18;VEN;;;Morales & García 2006
Groutiella apiculata;12;Cerro Santa Ana;300;400;Steyermark, J. & Braun, A. 94558;1966-01-24;VEN;;;Morales & García 2006
Groutiella apiculata;15;Along the La Pedregosa of the Chama river at El Maciegal;1900;;Griffin, D., López, M. & Ruiz, L. 017508;1972-07-01;VEN;;;Morales & García 2006
Groutiella apiculata;20;Península de Paria. Fila entre Manacal y Cuchilla de cueva de Tigre, Río Nuevo, Cerro de Humo;750;800;Steyermark, J. & Rabe, M. 82766;1966-08-13;VEN;;;Morales & García 2006
Groutiella apiculata;20;Península de Paria. Cerro de Humo;800;1000;Steyermark, J. 95111;1966-03-05;VEN;;;Morales & García 2006
Groutiella husnotii;17;Caripe, S facing mountain side directly N of Caripe;1220;;Ronald A. Pursell 8468 ;1967-03-17;MO;10°12'N;063°29'W;Tropicos.org 
Groutiella husnotii;;Sin localidad;;;;;;;;Churchill et al. 2000
Groutiella husnotii;17;S facing mountain side directly N of Caripe;1220;;Ronald A. Pursell 8469;1967-03-17;MO;10°12'N;063°29'W;Tropicos.org 
Groutiella husnotii;17;S facing mountain side directly N of Caripe;1220;;Ronald A. Pursell 8479;1967-03-17;MO;10°12'N;063°29'W;Tropicos.org 
Groutiella husnotii;17;Coffee plantation on NE facing mountain slope E of Santa Ines (vicinity of Caripe;1030;;Ronald A. Pursell 8955;1967-05-22;MO;10°12'N;063°29'W;Tropicos.org 
Groutiella husnotii;17;NE facing mountain slope E of Sante Ines (vicinity of Caripe).;1030;;Ronald A. Pursell 8964;1967-05-22;MO;10°12'N;063°29'W;Tropicos.org 
Groutiella husnotii;12;;;;;;;;;
Groutiella husnotii;23;Selva macrotermica siempreverde con Roystonea venezuelensis, Scheelea y Bactris y lugares pantanosos abiertos, 7 kilometros al oeste de Guayabo, cerca de La Carbonera y Taria;500;;Julian A. Steyermark 94467 ;1966-01-26;MO;;;Tropicos.org 
Groutiella husnotii;12;Sierra de San Luis. Montaña de Paraguariba;1300;;Steyermark, J. 99414;1967-07-21;VEN;;;Morales & García 2006
Groutiella husnotii;12;Sierra de San Luis. Entre la Tabla y la bifurcación de la carrera hacia el Hotel Parador;100;1300;Steyermark, J. 99049;1967-07-18;VEN;;;Morales & García 2006
Groutiella husnotii;23;7 Km al O de Guayabo, cerca de la Carbonera y Taria;500;;Steyermark, J. & Braun, A. 94467;1966-01-26;VEN;;;Morales & García 2006
Groutiella maracaibensis;;Sin localidad;;;;;;;;Churchill et al. 2000
Groutiella mucronifolia;14;Cumbre del Cerro Gordo;900;;Saer 121;;;;;Pittier 1936
Groutiella mucronifolia;5;Roraima;;;;;;;;
Groutiella obtusa;1;Río Negro, Cerro de La Neblina, camp. IV, 15 Km NNE del Pico Phels;780;;Liesner, R. 16772 A;1984-03-15;VEN;;;Morales & García 2006
Groutiella obtusa;;Sin localidad;;;;;;;;Churchill et al. 2000
Groutiella tomentosa;17;;;;;;;;;
Groutiella tomentosa;;Sin localidad;;;;;;;;Churchill et al. 2000
Groutiella tomentosa;10;;;;;;;;;
Groutiella tomentosa;5;;;;;;;;;
Groutiella tomentosa;3;;;;;;;;;
Groutiella tomentosa;5;Río Cuyuní, Huacawa- kú, S del Dorado;;;Steyermark, J., G.C.K. & E. Dunsterville 104388;1970-12-23;VEN;;;Morales & García 2006
Groutiella wagneriana;10;Cerca de Galipán ;1300;;Wagener 419;;;;;Pittier 1936
Groutiella wagneriana;;Sin localidad;;;;;;;;Churchill et al. 2000
Macrocoma tenuis;;;;;;;;;;
Macrocoma tenuis;;Sin localidad;;;;;;;;Churchill et al. 2000
Macrocoma tenuis subsp. sullivantii;22;Páramo El Jabón, al SE y arriba de Carache;;;;;MO;09°34'N;070°07'W;Tropicos.org
Macrocoma sullivantii;15;;;;;;;;;Moreno 1990
Macrocoma sullivantii;20;;;;;;;;;
Macromitrium acutissimum;4;;;;;;;;;
Macromitrium acutissimum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium cirrosum;18;Isla de Margarita;;;;;;;;
Macromitrium cirrosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium cirrosum;5;Auyan-tepui;;;;;;;;
Macromitrium cirrosum;17;;;;;;;;;
Macromitrium cirrosum;12;Península de Paraguaná, Cerro Santa Ana;;;;;;;;
Macromitrium cirrosum;1;Cerro de La Neblina, NE  end of NW Plateau;1690;;Buck, W. 12921;1985-02-12;VEN;;;Morales & García 2006
Macromitrium cirrosum;1;Sierra Parima. Río Orinoco;1300;;Steyermark, J. 105942, 105985, 105985 B;1972-05-18;VEN;;;Morales & García 2006
Macromitrium cirrosum;5;Serranía Guanay, sector nororiental, Río Parguaza;1700;;Huber, O. 11021;1985-10-21;VEN;;;Morales & García 2006
Macromitrium cirrosum;5;Meseta de Jaua. Cerro Jaua. Cumbre de la porción Central Occidental de la Meseta, Río Kanarakuni;1922;2100;Steyermark, J. 98131;1967-03-22;VEN;;;Morales & García 2006
Macromitrium cirrosum;5;NO de Drizzly Camp., Río Churún, O del salto Churún;;;Steyermark, J. 93403;1964-05-05;VEN;;;Morales & García 2006
Macromitrium cirrosum;5;Cumbre de la parte SE del brazo NO, Río Lomita Camp., ;1800;;Steyermark, J.  93575;1964-05-10;VEN;;;Morales & García 2006
Macromitrium cirrosum;10;Entre La Chivera y el Hotel Humbolt. Sierra de Ávila;2000;;Steyermark, J., Wurdack, J. & Prance, G. 95873;1966-06-16;VEN;;;Morales & García 2006
Macromitrium cirrosum;12;Sierra de San Luis, entre la Chapa y Uria;1400;;Steyermark, J. 99180;1967-07-19;VEN;;;Morales & García 2006
Macromitrium cirrosum;12;Sierra de San Luis. Hotel Parador;1450;;Steyermark, J. 98909;1967-07-16;VEN;;;Morales & García 2006
Macromitrium cirrosum;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D., O´Donovan, G. & Feehan, J. 10784- A, 10669- A;1995-08-11;VEN;;;Morales & García 2006
Macromitrium cirrosum;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D., O´Donovan, G. & Feehan, J. 10690-A;1995-09-06;VEN;;;Morales & García 2006
Macromitrium cirrosum;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D., O´Donovan, G. & Feehan, J. 10663, 10780-A, 10667;1995-08-05;VEN;;;Morales & García 2006
Macromitrium cirrosum;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D., O´Donovan, G. & Feehan, J. 10677;1995-08-22;VEN;;;Morales & García 2006
Macromitrium cirrosum;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D., O´Donovan, G. & Feehan, J. 10657;1995-08-25;VEN;;;Morales & García 2006
Macromitrium cirrosum;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 10775;1995-07-27;VEN;;;Morales & García 2006
Macromitrium cirrosum;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 10795;1995-08-08;VEN;;;Morales & García 2006
Macromitrium cirrosum;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D. & O´Donovan, G. 10622;1995-08-25;VEN;;;Morales & García 2006
Macromitrium cirrosum;20;Península de Paria. Cerro de Humo, Río Sta. Isabel;1060;;Steyermark, J. 94879-A;1966-03-01;VEN;;;Morales & García 2006
Macromitrium cirrosum;21;Río Quinimarí, Peña de Pata de Judío y salto de Chorrejón de la Mota de la Peña de Ventana de la Revancha;2500;2800;Steyermark, J., G.C.K. & E. Dunsterville 100750;1968-01-12;VEN;;;Morales & García 2006
Macromitrium cirrosum;21;Río Quinimarí, Las Copas, Peña de Pata de Judío;2500;2630;Steyermark, J., G.C.K. & E. Dunsterville 100704;1968-01-11;VEN;;;Morales & García 2006
Macromitrium cirrosum;21;Río Quinimarí, Las Copas, Peña de Pata de Judío;2500;2630;Steyermark, J., G.C.K. & E. Dunsterville 100617;1968-01-10;VEN;;;Morales & García 2006
Macromitrium cirrosum;21;Páramo de la Negra, Carretera hacia Pregonero;2700;2900;Steyermark, J. & Rabe, M 96906;1966-08-29;VEN;;;Morales & García 2006
Macromitrium cirrosum;21;Páramo de Tamá, arriba de Betania y Tamá;2300;2475;Steyermark, J., G.C.K. & E. Dunsterville 98704, 98790;1967-05-22;VEN;;;Morales & García 2006
Macromitrium cirrosum;21;Páramo de Tamá, arriba de Betania y Tamá;2300;2475;Steyermark, J., G.C.K. & E. Dunsterville98443, 98405;1967-05-18;VEN;;;Morales & García 2006
Macromitrium cirrosum;21;Entre Boca de Monte y Zumbador;3000;;Steyermark, J. & Rabe, M. 96843;1966-08-28;VEN;;;Morales & García 2006
Macromitrium crosbyorum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium contextum;15;;;;;;;;;
Macromitrium contextum;17;;;;;;;;;
Macromitrium contextum;10;Selvas de Galipán;1600;;Pittier 9913-14;;;;;Pittier 1936
Macromitrium densifolium;;Sin localidad;;;;;;;;Pittier 1936
Macromitrium fendleri;;Sin localidad;;;Fendler 55, tipo;;;;;Pittier 1936
Macromitrium fendleri;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium fusco-aureum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium galipense;16;Cerca de Galipán;2000;;Wagener;;;;;Pittier 1936
Macromitrium galipense;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium galipense;10;;;;;;;;;
Macromitrium guatemalense;;Sin localidad;;;Fendler 54, 63, tipos ;;;;;Pittier 1936
Macromitrium guatemalense;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium guatemalense;4;;;;;;;;;
Macromitrium guatemalense;15;;;;;;;;;
Macromitrium guatemalense;21;;;;;;;;;
Macromitrium guatemalense;5;;;;;;;;;
Macromitrium guatemalense;10;;;;;;;;;
Macromitrium guatemalense;5;Río Cuyuní, al S de el Dorado;1300;1380;Steyermark, J., G.C.K. & E. Dunsterville 104261, 104303;1970-12-22;VEN;;;Morales & García 2006
Macromitrium guatemalense;10;Costa de Maya, al NO de la Colonia Tovar;2020;;Steyermark, J., Davidse, G. & Liesner, R. 127804;1982-12-02;VEN;;;Morales & García 2006
Macromitrium guatemalense;10;Entre el Junquito y la Colonia Tovar;2200;;Steyermark, J. & Rabe, M. 95988;1966-07-31;VEN;;;Morales & García 2006
Macromitrium guatemalense;10;Fila Maestra 8-11 Km, al O-NO de la Colonia Tovar, Pto. Maya;2000;2200;Steyermark, J. 91551;1963-07-12;VEN;;;Morales & García 2006
Macromitrium leprieurii;5;Auyan-tepui;;;;;;;;
Macromitrium leprieurii;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium leprieurii;5;Auyan-tepui, parte SE del brazo NO, al O del Salto Churún;1850;;Steyermark, J. 93404;1964-05-05;VEN;;;Morales & García 2006
Macromitrium leprieurii;5;Carretera el Dorado hacia Sta. Elena de Uairen;1200;1400;Steyermark, J., Steyermark, C., Wurdack, R. & Wiehler, H. 106560;1972-12-07;VEN;;;Morales & García 2006
Macromitrium hymenostomum;20;Tumiriquire;;;;;;;;
Macromitrium incurvifolium;15;;;;;;;;;
Macromitrium longifolium;1;Cerro de La Neblina, summit camp #2, 2.8 Km NE of Pico Phelps;2085;2100;William Buck 12656;1985-01-29;MO;00°49'N;065°59'W;Tropicos.org
Macromitrium longifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium longifolium;10;Departamento Libertador: camino Costa de Maya, hacia San Antonio y Hacienda Santa Luisa, NE de la Colonia Tovar ;2020;;Julian A. Steyermark & et al. 127796;1982-12-08;MO;10°27'N;067°21'W;Tropicos.org
Macromitrium longifolium;15;Páramo El Batallón, entre El Portachuelo y la Laguna El Cienegón ;3000;3350;Griffin, PV-1126;1984-02-27;FLAS, MO;08°05'N;071°55'W;Tropicos.org
Macromitrium longifolium;16;Silla de Caracas;;;Moritz 103;;;;;Pittier 1936
Macromitrium longifolium;4;Colonia Tovar;;;"Pitt. 9973, 9975; Allart 432";;;;;Pittier 1937
Macromitrium longifolium;1;Cerro de La Neblina, campamento 1;1880;;Buck, W. 10708;1984-02-07;VEN;;;Morales & García 2006
Macromitrium longifolium;1;Cerro de La Neblina, 2-2,8 Km NE de Pico Phelps;;;Buck, W. 12603;1985-01-29;VEN;;;Morales & García 2006
Macromitrium longifolium;4;4,8 Km of juction of Colonia Tovar- Carayaca;2400;;Steyermark, J. 91674;1963-10-17;VEN;;;Morales & García 2006
Macromitrium longifolium;4;Colonia Tovar;1800;2000;Allart, L. 432;1924-12-01;VEN;;;Morales & García 2006
Macromitrium longifolium;4;Alto de Nor León, en el camino de la Colonia Tovar;2000;;Pittier, H. 9297;1921-03-19;VEN;;;Morales & García 2006
Macromitrium longifolium;10;Costa de Maya, al NO de la Colonia Tovar;2020;;Steyermark, J., Davidse, G. & Liesner, R. 127796;1982-12-08;VEN;;;Morales & García 2006
Macromitrium longifolium;22;Carretera vieja entre Trujillo y Boconó, entre Urbina y San Rafael;2300;2500;Steyermark, J. & Rabe, M. 97293;1966-09-03;VEN;;;Morales & García 2006
Macromitrium longifolium;22;;;;;;;;;
Macromitrium longifolium var. brevifolium;10;Cerca de Galipán;2000;;Wagener 418;;;;;Pittier 1936
Macromitrium longifolium var. brevifolium;10;Alto de Ñor León ;2000;;Pitt. 9279;;;;;Pittier 1936
Macromitrium macrothele;10;Cerros de Galipán;1700;;Funck & Schilm 364;;;;;Pittier 1937
Macromitrium macrothele;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium macrothele;15;La Lagunita;2000;;Funck & Schilm 993;;;;;Pittier 1938
Macromitrium microstomum;4;;;;;;;;;
Macromitrium microstomum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium microstomum;24;;;;;;;;;
Macromitrium parvirete;10;;;;;;;;;
Macromitrium parvirete;4;Colonia Tovar;2000;;Steyermark, J. & Wiehler, H. 106526;1972-12-01;VEN;;;Morales & García 2006
Macromitrium pellucidum;1;Salto Yureba, Caño Yureba. Bajo Ventuari;120;150;Delascio, F. & Guánchez, F. 10773, 10769;1981-12-24;VEN;;;Morales & García 2006
Macromitrium pellucidum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium perichaetiale;4;;;;;;;;;
Macromitrium perichaetiale;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium perichaetiale;5;;;;;;;;;
Macromitrium perichaetiale;25;"Cuenca del río Socuy y el bosque nublado llamado ""el páaramo"" arriba de la ""gran sabana";;;;;;;;
Macromitrium perichaetiale;12;;;;;;;;;
Macromitrium perichaetiale;4;Rancho Grande. Pico Periquito;1400;;Mägdefrau, K. 319;1958-02-24;VEN;;;Morales & García 2006
Macromitrium perichaetiale;5;Río Venamo;;;Steyermark, J., G.C.K. & E. Dunsterville 92421;1963-12-29;VEN;;;Morales & García 2006
Macromitrium perichaetiale;5;Cerro Venamo, Río Venamo;1000;;Steyermark, J., G.C.K. & E. Dunsterville 92273, 92263;1963-12-27;VEN;;;Morales & García 2006
Macromitrium perichaetiale;25;Valle del Río Socuy;2400;2800;Griffin, D. 342;1975-07-07;VEN;;;Morales & García 2006
Macromitrium podocarpi;4;Parque Nacional Macarao. Pico Jeremba, en las cercanias de la carretera Junquito- Colonia Tovar;2604;;Morales, Thalia 1489;2008-08-13;MO;10°24'N;067°13'W;Tropicos.org
Macromitrium podocarpi;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium podocarpi;5;Auyan-tepui;;;;;;;;
Macromitrium podocarpi;5;"Auyan-tepui. Al NO del ""Drizzly camp"" Río Churún, al O del Salto Churún";1850;;Steyermark, J. 93407;1964-05-05;VEN;;;Morales & García 2006
Macromitrium podocarpi;5;Al NE del Alto de la Aguada;1400;1700;Dorr, L., Aymard, G., Barnett, L., Cuello, N. & Diggs, G. Jr 4866;1988-04-18;VEN;;;Morales & García 2006
Macromitrium podocarpi;5;Cerro Guaquinima. In central part of upper plateau;1000;;Sipman, H. 26693;1990-02-06;VEN;;;Morales & García 2006
Macromitrium podocarpi;15;Laguna El Suero desde La Mucuy, Parque Nacional Sierra Nevada, E de Tabay ;;;Dorr, L. & Barnett, L. 5207;1988-05-19;VEN;;;Morales & García 2006
Macromitrium proliferum;;;;;Fendler 60, tipo;;;;;Pittier 1936
Macromitrium proliferum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium proliferum;5;;;;;;;;;
Macromitrium punctatum;17;NE-facing mountain slope E of Santa Inés (vicinity of Caripe;;;;;MO;10°12'N;063°29'W;Tropicos.org
Macromitrium punctatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium punctatum;10;;;;;;;;;
Macromitrium punctatum;10;Galipán;1600;;Pittier, H. 9913-9914;1921-11-25;VEN;;;Morales & García 2006
Macromitrium pyriforme;10;;;;;;;;;Pursell 1973
Macromitrium pyriforme;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium retusulum;;Sin localidad;;;Fendler 57, tipo;;;;;Pittier 1936
Macromitrium retusulum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium rhaphidophyllum;;Sin localidad;;;Fendler 57, tipo;;;;;Pittier 1936
Macromitrium rhaphidophyllum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium richardii;10;;;;;;;;;
Macromitrium richardii;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium richardii;17;;;;;;;;;
Macromitrium richardii;10;Entre el Junquito y la Colonia Tovar;2400;;Steyermark, J. 94798;;VEN;;;Morales & García 2006
Macromitrium stellulatum;1;;;;;;;;;
Macromitrium stellulatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium stellulatum;15;Entre Mucuchachi y Canaguá;;;;;;;;
Macromitrium stellulatum;5;Guayana (Orinoco);;;;;;;;
Macromitrium stellulatum;4;Pico Codazzi;2000;2150;Steyermark, J., Huber, O. & Carreño, V. 115429;1977-12-03;VEN;;;Morales & García 2006
Macromitrium stellulatum;5;Reserva Forestal de Caparo, parte N entre pica 6 y 7, E de El Catón,  18-20 Km al SE del Campamento Cachicamo;100;;Steyermark, J., Bunting, G. & Blanco, C. 102082;1968-04-10;VEN;;;Morales & García 2006
Macromitrium stricticuspis;7;;;;;;;;;
Macromitrium stricticuspis;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium subcirrhosum;1;Cerro de La Neblina, summit camp XII, near Brazilian frontier, 2 Km SW of Pico Phelps;1950;;William Buck 13016;1985-02-26;MO;00°48'N;066°00'W;Tropicos.org
Macromitrium subcirrhosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium subcirrhosum;1;Cerro de La Neblina, 2-2,8 Km NE de Pico Phelps;2085;2100;Buck, W. 12689;1985-01-29;VEN;;;Morales & García 2006
Macromitrium subnitidum;;Sin localidad;;;Fendler;;;;;Pittier 1936
Macromitrium subnitidum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium subpaucidens;4;Aragua;;;;;;;;
Macromitrium subpaucidens;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium subscabrum;4;Aragua;;;;;;;;Moreno 1990
Macromitrium swainsonii;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium trachypodium;15;Páramo de Los Granates, Sierra de Santo Domingo, cerca de la Laguna Brava;3400;;Dana G. Griffin, III & Manuel López-Figueiras Manuel López-Figueiras PV-929 ;1985-02-19;MO;08°47'N;070°41'W;Tropicos.org
Macromitrium trachypodium;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium trachypodium;22;Páramo de Guiriguay, arriba del pueblo de Las Piedras. Entre río Burate y Peñas Blancas;3200;;Griffin PV-1524;1985-03-14;MO;08°56'N;070°30'W;Tropicos.org
Macromitrium trachypodium;21;4,6 Km al ESE de Zumbador, sobre la carretera hacia Queniquea;2621;;Luteyn, J. & Lebrón-Luteyn, M. 9867, 9861;1984-04-13;VEN;;;Morales & García 2006
Macromitrium ulophyllum;1;Cerro Marahuaca;;;;;;;;
Macromitrium ulophyllum;;Sin localidad;;;;;;;;Churchill et al. 2000
Macromitrium ulophyllum;1;Alto Orinoco (Cerro Duida);2270;;H. H. Tate 596;;;;;Pittier 1936
Macromitrium ulophyllum;5;Ptari-tepui, Monte Roraima;;;;;;;;
Macromitrium ulophyllum;1;Cerro de La Neblina;1880;;Buck, W. 10719;1984-02-07;VEN;;;Morales & García 2006
Macromitrium ulophyllum;1;Cerro de La Neblina, camp. VI, 3,5 Km W de Pico Zuloaga;;;Thomas, W. & Plowman, T. 3134, 3051;1984-04-13;VEN;;;Morales & García 2006
Macromitrium ulophyllum;1;Cumbre del Cerro Marahuaca;2480;2580;Guariglia, M., Holmgren, N., Luteyn, J., Mori, S. & Steyermark, J. 1616, 1612;1982-01-31;VEN;;;Morales & García 2006
Macromitrium ulophyllum;1;Cumbre del Cerro Marahuaca, extremo NE;2580;2600;Steyermark, J., Delascio, F. 129330, 129310;1983-03-30;VEN;;;Morales & García 2006
Macromitrium ulophyllum;1;Cumbre del Cerro Marahuaca, extremo NE;;;Steyermark, J., Brewer, Ch. & Liesner, R. 124472, 124502;1981-02-16;VEN;;;Morales & García 2006
Macromitrium ulophyllum;5;Macizo de Chimantá, sector oriental  del Chimantá-tepui, Río Tirica;2450;;Steyermark, J., Huber, O. & Carreño, V. 128967;1983-02-07;VEN;;;Morales & García 2006
Macromitrium ulophyllum;5;Macizo de Chimantá, sector centro-noreste del Chimantá- tepui, Caño Chimantá;2000;;Steyermark, J., Huber, O. & Carreño, V. 128050-A, 128047, 128063;1983-01-26;VEN;;;Morales & García 2006
Macromitrium ulophyllum;5;Laguna de Canaima, Campamento de AVENSA;400;;Steyermark, J., Huber, O. & Carreño, V. 127947;1983-01-25;VEN;;;Morales & García 2006
Macromitrium ulophyllum;5;Cumbre de Aprada-tepui;2460;2500;Steyermark, J., Huber, O., Carreño, V., Mc Diarmid, R. & Brewer, Ch. 115912, 115880;1978-02-25;VEN;;;Morales & García 2006
Macromitrium ulophyllum;5;Macizo de Chimantá, Amuri-tepui;1950;;Steyermark, J., Huber, O. & Carreño, V. 128677;1983-02-02;VEN;;;Morales & García 2006
Macromitrium ulophyllum;5;Meseta de Jaua. Cerro Jaua, cumbre de la porción central- occidental, Río Kanarakuni;1922;2100;Steyermark, J. 98076;1967-03-22;VEN;;;Morales & García 2006
Macromitrium venezuelense;;Sin localidad;;;;;;;;Pursell 1973
Macromitrium venezuelense;;Sin localidad;;;;;;;;Churchill et al. 2000
Schlotheimia angustata;4;;;;;;;;;
Schlotheimia angustata;10;;;;;;;;;
Schlotheimia angustata;10;E of Colonia Tovar;2000;;Steyermark, J. & Wiehler, H. 106538;1972-12-01;VEN;;;Morales & García 2006
Schlotheimia jamesonii;10;Alto de Ñor León. Camino a la Colonia Tovar;2000;;Pitt. 9280;;;;;Pittier 1936
Schlotheimia jamesonii;12;;;;;;;;;
Schlotheimia fuscoviridis;20;;;;;;;;;
Schlotheimia fuscoviridis;;Sin localidad;;;;;;;;Churchill et al. 2000
Schlotheimia fuscoviridis;20;Península de Paria, entre Manacal y Cuchilla de Cueva de Tigre, Río Nuevo, al O del Cerro Humo;750;800;Steyermark, J. & Rabe, M. 96417;1966-08-13;VEN;;;Morales & García 2006
Schlotheimia glauca;10;Cerros de Galipán;;;Allart, L. 156;1924-11-15;VEN;;;"Morales & García 2006; Pittier 1936"
Schlotheimia glauca;;Sin localidad;;;;;;;;Churchill et al. 2000
Schlotheimia grandi-areolata;;Sin localidad;;;Fendler 58 a, tipo;;;;;Pittier 1936
Schlotheimia grandi-areolata;;Sin localidad;;;;;;;;Churchill et al. 2000
Schlotheimia lasiomitria;7;;;;;;;;;Pursell 1973
Schlotheimia lasiomitria;;Sin localidad;;;;;;;;Churchill et al. 2000
Schlotheimia pungentissima;;Sin localidad;;;Fendler 58 c, tipo;;;;;Pittier 1936
Schlotheimia pungentissima;;Sin localidad;;;;;;;;Churchill et al. 2000
Schlotheimia rugifolia;4;Along Río San Carlos, 8,8 Km north of Pie de Cerro, north of La Victoria;900;1150;Steyermark & Liesner;1980-03-25;MO;10°21'N;067°18'W;Tropicos.org
Schlotheimia rugifolia;;Sin localidad;;;;;;;;Churchill et al. 2000
Schlotheimia rugifolia;5;Hato La Vergareña, ca. 75 Km south of Cd. Piar;200;;Pursell 8044;1967-02-15;MO;06°50'N;063°20'W;Tropicos.org
Schlotheimia rugifolia;5;Cerca de Ciudad Piar, Macizo de Jaua, Auyan-tepui;;;;;;;;
Schlotheimia rugifolia;5;En el drenaje del Río Cuyuní, sur de El Dorado;1300;1380;Steyermark, Julian 104283;1970-12-28;MO;05°50'N;061°30'W;Tropicos.org
Schlotheimia rugifolia;5;Meseta de Jaua: Cerro Jaua, cumbre, borde del tributaRío del Río Marajano;1750;1800;Steyermark, Julian 109407;1974-12-28;MO;"04°48'50""N";"064°34'10""W";Tropicos.org
Schlotheimia rugifolia;5;Meseta de Jaua: Cerro Jaua, cumbre, borde del tributaRío del Río Marajano;1750;1800;Steyermark, Julian 109380;1974-12-28;MO;"04°48'50""N";"064°34'10""W";Tropicos.org
Schlotheimia rugifolia;5;En el drenaje del Río Cuyuní, sur de El Dorado;1300;1380;Steyermark, Julian 104302;1970-12-28;MO;05°50'N;061°30'W;Tropicos.org
Schlotheimia rugifolia;10;Caracas;;;Moritz;;;;;Pittier 1936
Schlotheimia rugifolia;14;Serranía al norte de Barquisimeto;800;;Saer 76;;;;;Pittier 1936
Schlotheimia rugifolia;1;Sierra de Parima, Río Orinoco;1300;;Steyermark, J. 106131, 105930;1972-05-18;VEN;;;Morales & García 2006
Schlotheimia rugifolia;4;Cerro la Ojedeña, al S de el Consejo;1500;;Steyermark, J. & Perkins, W. 122095;1980-05-04;VEN;;;Morales & García 2006
Schlotheimia rugifolia;4;Choroní;1600;;Mägdefrau, K. 501;1958-02-28;VEN;;;Morales & García 2006
Schlotheimia rugifolia;4;Río San Carlos, 8,8 Km N of pie de Cerro, N of La Victoria;900;1150;Steyermark, J. & Liesner, R. 121901;1980-03-25;VEN;;;Morales & García 2006
Schlotheimia rugifolia;5;Meseta de Jaua, cumbre Cerro Jaua, porción SO, Río Marajano;1750;1800;Steyermark, J., Carreño, V. & Brewer, Ch. 109407;1974-02-22;VEN;;;Morales & García 2006
Schlotheimia rugifolia;5;Meseta de Jaua, cumbre Cerro Jaua, porción SO, Río Marajano;1750;1800;Steyermark, J., Carreño, V. & Brewer, Ch.109380;1974-02-11;VEN;;;Morales & García 2006
Schlotheimia rugifolia;5;Río Cuyuní, al S del Dorado;1300;1380;Steyermark, J., G.C.K. & E. Dunsterville 104302, 104283;1970-02-22;VEN;;;Morales & García 2006
Schlotheimia rugifolia;5;Auyan-tepui, cumbre de la parte SO, Río Churún;2050;;Steyermark, J. 64010;1964-05-16;VEN;;;Morales & García 2006
Schlotheimia rugifolia;10;4,8 Km E of junction of Colonia Tovar-Carayaca road;2400;;Steyermark, J. 91673;1963-10-17;VEN;;;Morales & García 2006
Schlotheimia rugifolia;10;El Junquito ;1800;;Pittier, H. 13767;1936-12-04;VEN;;;Morales & García 2006
Schlotheimia rugifolia;10;Alto Ñor León, camino de Macarao a Colonia Tovar;2000;;Pittier, H. 9280;1921-03-19;VEN;;;Morales & García 2006
