nombre;estado;localidad;altitud_min;altitud_max;coleccion;FechaColeccion;herbario;latitud;longitud;cita_corta
Fissidens subulatifolius;;Sin localidad;;;;;;;;Churchill et al. 2000
Fissidens subulatus;4;Colonia Tovar;;;;;;;;Pittier 1936
Fissidens subulatus;;Sin localidad;;;;;;;;Churchill et al. 2000
Fissidens wallisii;4;Cerca de la Colonia Tovar;;;;;;;;
Fissidens wallisii;15;Sierra Nevada;;;;;;;;
Fissidens wallisii;21;Distrito Junin, Páramo de Tamá;;;;;;;;
Fissidens weirii;;Sin localidad;;;;;;;;
Fissidens weirii var. hemicraspedophyllus;14;Parque Nacional Yacambú;;;;;;;;
Fissidens weirii var. hemicraspedophyllus;;Sin localidad;;;;;;;;Churchill et al. 2000
Fissidens weirii var. hemicraspedophyllus;19;;;;;;;;;
Fissidens weirii var. hemicraspedophyllus;23;Sierra de Aroa;;;;;;;;
Fissidens weirii var. hemicraspedophyllus;15;La Carbonera;;;;;;;;
Fissidens weirii var. weirii;10;;;;;;;;;
Fissidens weirii var. weirii;;Sin localidad;;;;;;;;Churchill et al. 2000
Fissidens weirii var. weirii;15;Sierra Nevada;;;;;;;;
Fissidens weirii var. weirii;4;Henri Pittier;;;;;;;;
Fissidens yucatanensis;17;Bosque cerca de Río Guatata a 12 Km de San Félix, Cerca de Caripe;;;;;;;;Pursell 1973
Fissidens yucatanensis;;Sin localidad;;;;;;;;Churchill et al. 2000
Fissidens yucatanensis;4;San Mateo;;;;;;;;
Fissidens zollingeri;1;;;;;;;;;
Fissidens zollingeri;;Sin localidad;;;;;;;;Churchill et al. 2000
Fissidens zollingeri;14;Carretera Gamelotal-Yaritagua;;;;;;;;
Fissidens zollingeri;12;Sierra San Luis;;;;;;;;
Fissidens zollingeri;17;Cerca de Jusepín,  Cerca de Caripe ;;;;;;;;Pursell 1973
Fissidens zollingeri;23;Cerca de Guama;;;;;;;;
Fissidens zollingeri;23;"Cerca de Guama; Hacienda Iboa, cerca de Guama";;;Pittier 11157;;;;;Pittier 1936
Fissidens zollingeri;20;"2.3 Km NE de Santa Inés; Caripe de Cumaná";;;Moritz;;;;;Pittier 1936
Fissidens zollingeri;20;Río Sabucal-Guarauno;;;;;;;;
Fissidens zollingeri;4;Parque Nacional Henri Pittier;;;;;;;;
Fissidens zollingeri;5;20Km E de La Paragua;;;;;MO;06º56'N;O62º15'W;Tropicos.org
Fissidens zollingeri;15;Ciudad de Mérida;;;;;;;;
Fissidens zollingeri;8;Carretera San Carlos-Acarigua;;;;;;;;
Entosthodon bonplandii;22;Páramo de Santa Rita, arriba del caserío Santa Rita;2200;2000;Griffin et al. 1202, 1221 y 1225;;FLAS;;;Griffin III 1977c
Entosthodon bonplandii;;Sin localidad;;;;;;;;Churchill et al. 2000
Entosthodon jamesonii;15;;;;;;;;;
Entosthodon jamesonii;;Sin localidad;;;;;;;;Churchill et al. 2000
Entosthodon jamesonii;22;;;;;;;;;
Entosthodon laxus;5;;;;;;;;;
Entosthodon laxus;;Sin localidad;;;;;;;;Churchill et al. 2000
Entosthodon laxus;15;;;;;;;;;
Entosthodon lindigii;15;Sierra de Mérida entre La Aguada y La Montaña;;;Griffin et al. 267;;FLAS;;;Griffin III 1975
Entosthodon lindigii;;Sin localidad;;;;;;;;Churchill et al. 2000
Entosthodon obtusifolius;10;Galipán;;;;;;;;Fife 1986
Entosthodon obtusifolius;;Sin localidad;;;;;;;;Churchill et al. 2000
Entosthodon radians;5;;;;;;;;;
Entosthodon radians;;Sin localidad;;;;;;;;Churchill et al. 2000
Entosthodon radians;22;;;;;;;;;
Funaria hygrometrica;1;Cerro Duida;2230;;H. H. Tate 684;;;;;Pittier 1936
Funaria hygrometrica;;Sin localidad;;;;;;;;Churchill et al. 2000
Funaria hygrometrica;4;Colonia Tovar;;;Moritz 80, 142, 143, Allart 359;;;;;Pittier 1936
Funaria hygrometrica;4;El Portachuelo, Entre Maracay y Ocumare;;;Pitt. 11637;;;;;Pittier 1936
Funaria hygrometrica;5;Monte Roraima, Auyan-tepui;;;;;;;;
Funaria hygrometrica;10;Galipán;1500;;Funck & Schlim 362, Moritz;;;;;Pittier 1936
Funaria hygrometrica;10;Alto de Ñor León;2000;;Pitt. 9281;;;;;Pittier 1936
Funaria hygrometrica;10;El Aguacatal;1055;;;;;;;Pittier 1936
Funaria hygrometrica;10;Valle de Puerto La Cruz;;;Pitt. 9242;;;;;Pittier 1936
Funaria hygrometrica;16;Los Mariches;;;Pitt. 11637;;;;;Pittier 1936
Funaria hygrometrica;15;Alrededores de Mérida;1650;;C. Chardon 22;;;;;Pittier 1936
Funaria hygrometrica;15;Páramos de Chachopo;4000;4200;Pittier 12729 bis, 12728;;;;;Pittier 1936
Funaria hygrometrica;15;Páramo de Apartaderos;;;Pitt. 12929 bis;;;;;Pittier 1936
Funaria hygrometrica;15;Alrededores de Tovar;960;;Pittier 12829;;;;;Pittier 1936
Funaria hygrometrica;15;San Rafael de Mucuchies;3158;;Pitt. 12909;;;;;Pittier 1936
Funaria hygrometrica;15;Piedra Gorda;3705;;;;;;;Pittier 1936
Funaria hygrometrica;22;;;;;;;;;
Funaria hygrometrica;20;;;;;;;;;
Funaria hygrometrica;25;San José de Los Altos y entre San José de Los Altos y Topochalito;;;;;;;;
Funaria macrospora;15;Las Lagunetas, near El Garvilan Mer;4000;;Pittier 1383;1929-04-25;MO;;;"Tropicos.org; Pittier 1936"
Funaria macrospora;;Sin localidad;;;;;;;;Churchill et al. 2000
Funaria microstoma;15;Cerca de El Gavilán;;;Pittier 13283;;;;;Pittier 1936
Bucklandiella subsecunda;15;Parque Nacional Sierra Nevada de Mérida, Quebrada La Fría, sendero dentro del bosque húmedo y soleado;2550;;Ussher 0009-359;2000-07-12;MERC;8°34248´N;71°6328´W;Larraín 2010
Bucklandiella subsecunda;15;Sierra de Santo Domingo, Páramo de Mucubají, bosque de Polylepis;3530;;J.J. Gonzáles-Pereira 21;1983-06-05;MERC;;;Larraín 2010
Grimmia elongata;15;"Sierra Nevada, Pico Espejo cerca de La Ciudad de Mérida; Estación Loma Redonda";;;;;;;;
Grimmia elongata;;Sin localidad;;;;;;;;Churchill et al. 2000
Grimmia fuscolutea;15;Sierra Nevada, Páramo cerca del paso Águila;;;;;;;;
Grimmia fuscolutea;;Sin localidad;;;;;;;;Churchill et al. 2000
Grimmia longirostris;15;;;;;;;;;
Grimmia longirostris;;Sin localidad;;;;;;;;Churchill et al. 2000
Grimmia navicularis;15;Páramo de Piedras Blancas y Pico El Águila;;;;;;;;Muñoz 1999
Grimmia navicularis;;Sin localidad;;;;;;;;Churchill et al. 2000
Grimmia ovalis;15;Laguna Negra ;;;C. Chardon 30;;;;;Pittier 1936
Grimmia pilifera;10;;;;;;;;;
Grimmia reflexidens;15;Sierra Nevada, Teleférico a Pico Espejo;;;;;;;;
Grimmia trichophylla;5;;;;;;;;;Muñoz 1999
Grimmia trichophylla;;Sin localidad;;;;;;;;Churchill et al. 2000
Grimmia trichophylla;15;;;;;;;;;Muñoz 1999
Grimmia trichophylla;22;;;;;;;;;Muñoz 1999
Ptychomitrium chimborazense;;Sin localidad;;;;;;;;Churchill et al. 2000
Racomitrium crispulum;14;Entre Buenos Aires y páramo Las Rosas;;;;;;;;
Racomitrium crispulum;15;;;;;;;;;
Racomitrium crispulum;20;Cerro Turimiquire;;;;;;;;
Racomitrium crispipilum;15;Laguna Negra;;;C. Chardon 30;;;;;Pittier 1936
Racomitrium crispipilum;5;;;;;;;;;
Racomitrium crispipilum var. crispipilum;;Sin localidad;;;;;;;;Churchill et al. 2000
Racomitrium cucullatifolium;15;Laguna Negra;;;C. Chardon 29;;;;;Pittier 1936
Racomitrium cucullatifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Racomitrium lamprocarpum;15;;;;;;;;;
Racomitrium lamprocarpum;;Sin localidad;;;;;;;;Churchill et al. 2000
Racomitrium lanuginosum;;Sin localidad;;;;;;;;Moreno 1990
Racomitrium steerei;15;"Páramo de Mucubají; Páramo de Los Granates";;;;;;;;
Racomitrium steerei;5;Páramo de Santo Cristo;;;;;;;;
Racomitrium steerei;21;Páramo de El Batallón;;;;;;;;
Racomitrium subsecundum;15;Sierra Nevada, Teleférico hacia el Pico Espejo;;;;;;;;
Racomitrium subsecundum;15;Sierra Nevada, camino a La Laguana Coromoto;;;;;;;;
Schistidium apocarpum;22;;;;;;;;;
Schistidium rivulare;15;Páramo de Los Granates, finca de Los Granates, a lo largo del río de Los Granates y en las lomas cercanas;;;;;MO;08°47'N;070°41'W;Tropicos.org
Schistidium rivulare;;Sin localidad;;;;;;;;Churchill et al. 2000
Schistidium rivulare;15;Mifafí;;;Y. Leon, Ch. Rojas y M. S. Ussher;2010-11-01;MERC;;;
Braunia laxifolia;;Sin localidad;;;;;;;;Churchill et al. 2000
Braunia secunda;15;;;;;;;;;
Braunia secunda;;Sin localidad;;;;;;;;Churchill et al. 2000
Braunia subincana;15;;;;;;;;;
Braunia subincana;;Sin localidad;;;;;;;;Churchill et al. 2000
Hedwigia ciliata;15;;;;Moritz 174;;;;;Pittier 1936
Hedwigia ciliata;;Sin localidad;;;;;;;;Churchill et al. 2000
Hedwigia ciliata;15;Páramo de Timotes;;;Jahn 780;;;;;Pittier 1936
Hedwigia ciliata;22;;;;;;;;;
Hedwigia ciliata;4;;;;;;;;;
;15;;;;;;;;;
Hedwigidium integrifolium;15;;;;;;;;;
Hedwigidium integrifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Hedwigidium imberbe;15;Sierra Nevada de Mérida, Estación Loma Redonda;3800;;Dana G. Griffin, III & et al. 017436;;MO;08°33'N;071°04'W;Tropicos.org
Hedwigidium imberbe;15;Sierra Nevada de Santo Domingo, Páramo de Mucubají sobre Laguna Grande, Laguna Negra;3600;;"Dana G. Griffin, III & Nancy Griffin Nancy Griffin  PV-682 
";1984-07-28;MO;08°28'N;071°05'W;Tropicos.org
Hedwigidium imberbe;4;;;;;;;;;
Helicophyllum torquatum;14;A lo largo del Río Sanare, por encima de Sanare;;;;;;;;
Helicophyllum torquatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Helicophyllum torquatum;19;;;;;;;;;
Brymela obtusifolia;;Sin localidad;;;;;;;;
Brymela parkeriana;5;Roraima;;;;;;;;
Callicostella galipanoana;10;;;;;;;;;
Hookeria acutifolia;22;;;;;;;;;
Hookeria acutifolia;;Sin localidad;;;;;;;;Churchill et al. 2000
Hookeriopsis luteorufescens;;Sin localidad;;;;;;;;Moreno 1990
Stenodictyon pallidum;4;;;;;;;;;
Stenodictyon pallidum;1;Cerro Marahuaca;;;;;;;;
Stenodictyon pallidum;1;Cerro Marahuaca, cumbre;2480;2580;Guariglia, M., Holmgren, N., Luteyn, J., Mori, S. & Steyermark, J. 1620;1982-01-31;VEN;;;Morales & García 2006
Stenodictyon pallidum;4;Parque Nacional Henry Pittier, Fila de Paraíso ;;;Agostini, G. & Cobo, T. 190;1963-09-01;VEN;;;Morales & García 2006
Hydropogon fontinaloides;1;Cassiquiare ;;;Spruce;;;;;Pittier 1936
Hydropogon fontinaloides;;Sin localidad;;;;;;;;Churchill et al. 2000
Hydropogon fontinaloides;5;Guayana, Alto Orinoco ;;; H. & B;;;;;Pittier 1936
Hydropogonella gymnostoma;9;;;;;;;;;
Pleurozium schreberi;15;;;;M. López F. 8349;;FLAS;;;Griffin III 1975
Pleurozium schreberi;;Sin localidad;;;;;;;;Churchill et al. 2000
Rhytidium rugosum;;;;;;;;;;
Rhytidium rugosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Caribaeohypnum polypterum;15;Sierra Nevada de Mérida entre la Aguada y La Montaña;;;Griffin et al. 1657;;FLAS;;;Griffin III 1975
Caribaeohypnum polypterum;;Sin localidad;;;;;;;;Churchill et al. 2000
Caribaeohypnum polypterum;21;Río Quinimarí, peñasco de la Peña de Pata de Judío, y salto de Chorrejón de la Mota de la Peña de Ventana;2400;;Steyermark, J., G.C.K. & E. Dunsterville 100620;1968-01-10;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;5;Cerca de Ciudad Piar;;;;;;;;
Chryso-hypnum diminutivum;;Sin localidad;;;;;;;;Churchill et al. 2000
Chryso-hypnum diminutivum;10;Caracas, Macarao;;;;;;;;
Chryso-hypnum diminutivum;23;Hacienda Iboa, cerca de Guama;;;;;;;;
Chryso-hypnum diminutivum;4;Colonia Tovar;;;;;;;;
Chryso-hypnum diminutivum;4;Colonia Tovar;1800;2000;Allart 510;1924-12-01;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;4;SE de la Colonia Tovar;;;Steyermark, J., Wurdarck, J. & Wurdack, M. 106479, 106482, 106485;1972-10-30;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;4;Parque Nacional Henri Pittier, cerca de la Estación Biológica;;;Rodríguez, G. 400;1955-04-01;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;4;14-16 Km al S de las Tejerías;;;Steyermark, J. & Steyermark, C. 110021, 110029-A;1974-06-24;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;5;Isla Anacoco, Río Cuyuní;;;Delascio, F., Delascio, H., López, R., Haiek, G., Garrofalo, B. & Martínez, I. 8263;1970-08-04;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;10;Quebrada de Chacaito;;;Pittier, H. 11122;1923-08-24;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;10;Carretera entre Portachuelo, Peñita y Carayaca. Colonia Tovar- Junquito, Haciendo el Limón;1300;1500;Steyermark, J. 94796;1966-02-12;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;10;El Junquito y La Colonia Tovar;2400;;Steyermark, J. 94800;1966-02-12;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;12;Sierra de San Luis, montaña de Paraguariba;;;Steyermark, J. 99463;1967-07-23;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;12;Sierra de San Luis, entre Curimagua y San Luis;;;Steyermark, J. 99125;1967-07-18;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;14;Fila de Terepaima entre el Alto de Chuparral y la Loma Redonda, 21-23 Km. Al S de Cabudare;1300;1400;Steyermark, J., Delascio, F., G.C.K. & E. Dunsterville 103308, 103364;1970-08-04;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;15;La Aguada, Pico Espejo;;;Mägdefrau, K: 684;1958-04-02;VEN;;;Morales & García 2006
Chryso-hypnum diminutivum;22;Entre Escuque y la mesa de San Pedro, Quebrada Los Riitos;;;Steyermark, J. 104656;1971-02-20;VEN;;;Morales & García 2006
Chryso-hypnum elegantulum;4;;;;;;;;;
Chryso-hypnum elegantulum;;Sin localidad;;;;;;;;Churchill et al. 2000
Ctenidiadelphus cylindricarpus;15;Sierra Nevada de Mérida entre Loma Redonda y La Aguada y La Montaña;;;;;;;;
Ctenidium malacodes;5;Roraima;;;;;;;;
Ctenidium malacodes;;Sin localidad;;;;;;;;Churchill et al. 2000
Ctenidium malacodes;15;;;;;;;;;
Ctenidium malacodes;22;;;;;;;;;
Ctenidium malacodes;20;Cerro Turimiriquire;;;;;;;;
Ctenidium malacodes;20;Cerro Turimiriquire, SW of Cocollar;2100;2200;Steyermark, J.62556;1945-05-05;VEN;;;Morales & García 2006
Ctenidium malacodes;21;Río Quinimarí, Quebrada Las Copas, peñasco de las Copas, S de San Vicente de la Revancha;2500;2630;Steyermark, J., G.C.K. & E. Dunsterville 100685;1968-01-11;VEN;;;Morales & García 2006
Ctenidium malacodes;22;Páramo Jabón;;;Dorr, L., Barnett, L., Rivero, R. & Díaz, W. 5347-A;1988-05-28;VEN;;;Morales & García 2006
Ectropothecium aeruginosum;10;Cabeceras de Catuche;;;;;;;;
Ectropothecium aeruginosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Ectropothecium aeruginosum;1;La Esmeralda, Río Surumoni;120;;Glowka, B. 080397;1997-03-08;VEN;;;Morales & García 2006
Ectropothecium aeruginosum;1;La Esmeralda, Río Surumoni;120;;Glowka, B.200397/1;1997-03-20;VEN;;;Morales & García 2006
Ectropothecium cupressoides;10;Galipán;;;;;;;;
Ectropothecium cupressoides;;Sin localidad;;;;;;;;Churchill et al. 2000
Ectropothecium leptochaeton;10;;;;;;;;;
Ectropothecium leptochaeton;;Sin localidad;;;;;;;;Churchill et al. 2000
Ectropothecium leptochaeton;10;;;;;;;;;
Ectropothecium leptochaeton;21;;;;;;;;;
Ectropothecium leptochaeton;5;;;;;;;;;
Ectropothecium leptochaeton;3;Reserva Forestal de San Camilo, Cerro Nulita;250;280;Steyermark, J., Bunting, G. & Blanco, C. 81510;1968-04-04;VEN;;;Morales & García 2006
Ectropothecium leptochaeton;4;Parque Nacional Henri Pittier, cerca de la Estación Biológica ;;;Rodríguez, G. 404;1955-04-01;VEN;;;Morales & García 2006
Ectropothecium leptochaeton;4;Parque Nacional Henri Pittier, camino de Pico Periquito ;1200;;Agostini, G., Fariñas, M. & Castellanos, E. 69;1963-07-24;VEN;;;Morales & García 2006
Ectropothecium leptochaeton;10;Old road between Portachuelos and Peñita (Petaquire) and Carayaca, between Colonia Tovar- Junquito road and Hacienda El Limón ;1300;1500;Steyermark, J. 94795;1966-02-12;VEN;;;Morales & García 2006
Ectropothecium leptochaeton;10;Old road between Portachuelos and Peñita (Petaquire) and Carayaca, between Colonia Tovar- Junquito road and Hacienda El Limón ;1300;1500;Steyermark, J. 91482;1963-05-26;VEN;;;Morales & García 2006
Ectropothecium leptochaeton;10;Río Catuche;1800;;Pittier, H. 9589;1921-06-06;VEN;;;Morales & García 2006
Ectropothecium leptochaeton;16;La Culebra, entre el Junquito y los Teques;;;Foldats, E. 375;1951-03-01;VEN;;;Morales & García 2006
Ectropothecium leptochaeton;20;Península de Paria, Quebrada Nivardo, Cerro de Humo;700;750;Steyermark, J. & Marvin, R. 96138, 96128;1966-08-07;VEN;;;Morales & García 2006
Herzogiella cylindricarpa;;Sin localidad;;;;;;;;Churchill et al. 2000
Hygrohypnum tequendamense;;;;;;;;;;
Hygrohypnum tequendamense var. subfalcatum;15;Mérida;;;;;;;;
Hypnum amabile;5;Roraima;;;;;;;;
Hypnum amabile;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnum amabile;15;Laguna Negra, entre Timotes y Paramito;;;;;;;;
Hypnum amabile;15;Laguna Negra, entre Timotes y Paramito;3600;;Mägdefrau, K. 1638;1967-04-18;VEN;;;Morales & García 2006
Hypnum amabile;15;Santo Domingo,  Páramo de Mucubají around the Laguna Negra;3350;;Griffin, D. 017430;1972-07-01;VEN;;;Morales & García 2006
Hypnum cupressiforme;;;;;;;;;;
Hypnum cupressiforme var. lacunosum;15;Páramo de la Negra;;;;;;;;
Hypnum lacunosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnum napoanum;4;;;;;;;;;
Hypnum napoanum;;Sin localidad;;;;;;;;Churchill et al. 2000
Hypnum napoanum;5;;;;;;;;;
Hypnum napoanum;21;;;;;;;;;
Irlandiaia robusticaulis;5;;;;;;;;;
Isopterygium acutifolium;5;;;;;;;;;
Isopterygium acutifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Isopterygium affusum;5;;;;;;;;;
Isopterygium affusum;;Sin localidad;;;;;;;;Churchill et al. 2000
Isopterygium plumicaule;;Sin localidad;;;Fendler 129;;;;;Pittier 1936
Isopterygium plumicaule;;Sin localidad;;;;;;;;Churchill et al. 2000
Isopterygium pseudosubulatum;14;;;;;;;;;
Isopterygium pygmaeocarpum;5;;;;;;;;;
Isopterygium pygmaeocarpum;5;13 Km al NE de Sta. Elena de Uairén;;;Steyermark, J. & Liesner, R. 127350;1982-12-01;VEN;;;Morales & García 2006
Isopterygium subbrevisetum;5;;;;;;;;;
Isopterygium subbrevisetum;;Sin localidad;;;;;;;;Churchill et al. 2000
Isopterygium tenerifolium;15;;;;;;;;;
Isopterygium tenerifolium;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;;;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 11206a;1995-08-01;VEN;;;Morales & García 2006
Isopterygium tenerifolium;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;;;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 10853a;1995-08-02;VEN;;;Morales & García 2006
Isopterygium tenerifolium;15;Parque Nacional Sierra Nevada, 2 Km S of Mérida;;;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 10842a;1995-08-25;VEN;;;Morales & García 2006
Isopterygium tenerum;9;;;;;;;;;
Isopterygium tenerum;;Sin localidad;;;;;;;;Churchill et al. 2000
Isopterygium tenerum;14;;;;;;;;;
Isopterygium tenerum;17;Cerca de Jusepín, cerca de Maturín, cerca de Quiriquire, cerca de Caripe;;;;;;;;
Isopterygium tenerum;1;;;;;;;;;
Isopterygium tenerum;5;;;;;;;;;
Isopterygium tenerum;10;;;;;;;;;
Isopterygium tenerum;10;Quebrada de Chacaito;;;;;;;;
Isopterygium tenerum;25;Entre San José de Los Altos y Topochalito, San José de Los Altos;;;;;;;;
Isopterygium tenerum;7;;;;;;;;;
Isopterygium tenerum;5;;;;;;;;;
Isopterygium tenerum;4;;;;;;;;;
Isopterygium tenerum;15;;;;;;;;;
Isopterygium tenerum;16;;;;;;;;;
Isopterygium tenerum;21;;;;;;;;;
Isopterygium tenerum;23;Hacienda Iboa, cerca de Guama;;;;;;;;
Isopterygium tenerum;1;Río Mawarinuma, Cañon Grande, campamento base de La Neblina;;;Buck, W. 11227, 11352;1984-02-01;VEN;;;Morales & García 2006
Isopterygium tenerum;5;Río Kanarakuni;;;Steyermark, J. 97784;1967-03-17;VEN;;;Morales & García 2006
Isopterygium tenerum;7;Entro los Tanques y la Toma, Río San Gián, arriba de la Planta Eléctrica, al S de Borburata;750;;Steyermark, J. & Steyermark, C. 95588;1966-03-27;VEN;;;Morales & García 2006
Isopterygium tenerum;10;Cerro Naiguatá, entre Quebrada de Basenilla y Quebrada Guayoyo, SO de Hacienda Cocuizal;100;1300;Steyermark, J. 92136, 91996, 92156, 91954, 92114;1963-11-15;VEN;;;Morales & García 2006
Isopterygium tenerum;10;Quebrada de Chacaito;;;Pittier, H. 11108;1923-08-24;VEN;;;Morales & García 2006
Isopterygium tenerum;10;Entre Portachuelo, Peñita y Carayaca, entre Colonia Tovar- Junquito. Hacienda el Limón;1300;1500;Steyermark, J. 94425;1965-10-12;VEN;;;Morales & García 2006
Isopterygium tenerum;14;Terepaima, 20 Km al S de Cabudare;1200;1300;Steyermark, J., Delascio, F., G.C.K. & E. Dunsterville 103335;1970-08-03;VEN;;;Morales & García 2006
Isopterygium tenerum;15;Parque Nacional de Sierra Nevada, 2 Km S of Mérida;2550;2650;Kelly, D., O´Donovan, G., Feehan, J. & Drangeid, S. 10853a;1995-08-02;VEN;;;Morales & García 2006
Isopterygium tenerum;21;12 Km al SO de Punta de Piedra;;;Steyermark, J. & Rabe, M. 96615;1966-08-27;VEN;;;Morales & García 2006
Isopterygium tenerum;23;Hacienda Hoa (La Fundación), cerca de Guama;800;;Pittier, H. 11166;1923-09-15;VEN;;;Morales & García 2006
Isopterygium tenerum;25;Sierra de Perijá, campamento San José de los Altos ;;;Griffin, D. 180;1975-07-07;VEN;;;Morales & García 2006
Isopterygium tenerum;25;Entre campamento San José de los Altos y Topochalito;2200;2400;Griffin, D. 160;1975-07-07;VEN;;;Morales & García 2006
Mittenothamnium langsdorffii;4;;;;;;;;;
Mittenothamnium langsdorffii;;Sin localidad;;;;;;;;Churchill et al. 2000
Mittenothamnium langsdorffii;15;;;;;;;;;
Mittenothamnium langsdorffii;1;;;;;;;;;
Mittenothamnium langsdorffii;4;Parque Nacional Henri Pittier, cerca de la estación Biológica;;;Rodriguez, G. 406;1955-04-01;VEN;;;Morales & García 2006
Mittenothamnium langsdorffii;21;4,6 Km ESE de Zumbador carretera hacia Queniquea;2621;;Luteyn, J. & Lebrón- Luteyn, M. 9860;1984-04-13;VEN;;;Morales & García 2006
Mittenothamnium lehmannii;5;Monte Roraima, Auyan-tepui;;;;;;;;
Mittenothamnium lehmannii;;Sin localidad;;;;;;;;Churchill et al. 2000
Mittenothamnium lehmannii;20;;;;;;;;;
Mittenothamnium lehmannii;5;Auyante-tepui, cumbre de la parte SO, Río Churún;2050;;Steyermark, J. 93993;1964-05-16;VEN;;;Morales & García 2006
Mittenothamnium lehmannii;5;Auyante-tepui, debajo de Danto y arriba de Guayaraca;1000;1480;Steyermark, J. 94137;1964-05-18;VEN;;;Morales & García 2006
Mittenothamnium lehmannii;21;Páramo de la Negra en la carretera hacia Pregonero;2700;2900;Steyermark, J. & Rabe, M. 96980;1966-08-29;VEN;;;Morales & García 2006
Mittenothamnium macrodontium;15;;;;;;;;;
Mittenothamnium macrodontium;;Sin localidad;;;;;;;;Churchill et al. 2000
Mittenothamnium nanopolymorphum;;Sin localidad;;;;;;;;
Mittenothamnium nanopolymorphum;;Sin localidad;;;;;;;;Churchill et al. 2000
Mittenothamnium pendulinum;4;;;;;;;;;Moreno 1990
Mittenothamnium reduncum;21; Cerro San Isidro;;;;;MO;07°34'N;072°25'W;Tropicos.org
Mittenothamnium reduncum;;Sin localidad;;;;;;;;Churchill et al. 2000
Mittenothamnium reptans;7;;;;;;;;;
Mittenothamnium reptans;;Sin localidad;;;;;;;;Churchill et al. 2000
Mittenothamnium reptans;23;;;;;;;;;
Mittenothamnium reptans;4;;;;;;;;;
Mittenothamnium reptans;5;Monte Roraima;;;;;;;;
Mittenothamnium reptans;10;"Cerca de Galipán; Selva húmeda entre Agua Negra y el Junquito, Macarao";;;;;;;;
Mittenothamnium reptans;15;La Azulita;;;;;;;;
Mittenothamnium reptans;25;Entre San José de Los Altos y Topochalito;;;;;;;;
Mittenothamnium reptans;3;Reserva Forestal San Camilo, Quebrada Botina;250;;Steyermark, J., Bunting, G. & Blanco, C. 101485;1968-03-28;VEN;;;Morales & García 2006
Mittenothamnium reptans;3;SO del Cerro Zamuro, S de la Fila Maestra de la Cordillera de la Costa, InteRíor, NE de San Casimiro, S de Cua. Río Negrito;875;1100;Steyermark, J. 91801, 91793, 91790;1963-10-26;VEN;;;Morales & García 2006
Mittenothamnium reptans;4;Parque Nacional Henri Pittier. Río Grande del Medio, Quebrada Río Hondo;1000;;Steyermark, J. & Carreño, V. 105889;1972-04-30;VEN;;;Morales & García 2006
Mittenothamnium reptans;7;Entre los Tanques y la Toma. Río San Gián, arriba de la planta eléctrica, al S de Borburata;750;;Steyermark, J. & Steyermark, C. 95473;1966-03-27;VEN;;;Morales & García 2006
Mittenothamnium reptans;7;Entre los Tanques y la Toma. Río San Gián, arriba de la planta eléctrica, al S de Borburata;750;;Steyermark, J. & Steyermark, C. 95482;1966-03-27;VEN;;;Morales & García 2006
Mittenothamnium reptans;10;Costa de Maya, hacia San Antonio y hacienda Santa Luisa, NO de la Colonia Tovar;2020;;Steyermark, J., Davidse, G. & Liesner, R. 127789;1982-12-08;VEN;;;Morales & García 2006
Mittenothamnium reptans;10;Cerro Naiguatá. Lomas de las Delicias, entre Quebrada de Basenilla y Quebrada Guayoyo, SO de Hacienda Cocuizal;1390;1500;Steyermark, J. 91982, 92146;1963-11-15;VEN;;;Morales & García 2006
Mittenothamnium reptans;10;Entre Junquito y la Colonia Tovar;2200;;Steyermark, J. 91728;1963-10-17;VEN;;;Morales & García 2006
Mittenothamnium reptans;10;Portachuelo, debajo de la Hacienda el Limón, El Junquito- Colonia Tovar;1750;1800;Steyermark, J. 91736;1963-10-24;VEN;;;Morales & García 2006
Mittenothamnium reptans;10;Colonia Tovar;;;Ollart, L. 295;2004-12-01;VEN;;;Morales & García 2006
